system:index,datetime,q,.geo
20160110T03,2016-01-10 03:00,0.011532485892202628,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T04,2016-01-10 04:00,0.011518387479812162,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T05,2016-01-10 05:00,0.011429642230618075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T06,2016-01-10 06:00,0.011387608323828563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T07,2016-01-10 07:00,0.011034845239381048,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T08,2016-01-10 08:00,0.011030440389238848,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T09,2016-01-10 09:00,0.01108421933612573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T10,2016-01-10 10:00,0.011042582268383004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T11,2016-01-10 11:00,0.010934815396497686,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T12,2016-01-10 12:00,0.011001863812368397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T13,2016-01-10 13:00,0.012677983929699738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T14,2016-01-10 14:00,0.012597696189274485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T15,2016-01-10 15:00,0.013330027724313067,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T16,2016-01-10 16:00,0.013454225067577945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T17,2016-01-10 17:00,0.013468810571467883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T18,2016-01-10 18:00,0.013419841397161963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T19,2016-01-10 19:00,0.013220937154390999,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T20,2016-01-10 20:00,0.013316046255748015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T21,2016-01-10 21:00,0.012603725368792625,"{""type"":""MultiPoint"",""coordinates"":[]}"
