system:index,fecha,precip_mm,.geo
20181123,2018-11-23,18.376283645629883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181124,2018-11-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181125,2018-11-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181126,2018-11-26,12.76387882232666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181127,2018-11-27,12.76387882232666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181128,2018-11-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181129,2018-11-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181130,2018-11-30,51.05551528930664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181201,2018-12-01,69.14608001708984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181202,2018-12-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181203,2018-12-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181204,2018-12-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181205,2018-12-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181206,2018-12-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181207,2018-12-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181208,2018-12-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181209,2018-12-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181210,2018-12-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181211,2018-12-11,12.043099403381348,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181212,2018-12-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181213,2018-12-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181214,2018-12-14,24.086198806762695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181215,2018-12-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181216,2018-12-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181217,2018-12-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181218,2018-12-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181219,2018-12-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181220,2018-12-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181221,2018-12-21,3.3542978763580322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181222,2018-12-22,3.6674771308898926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223,2018-12-23,1.0009424686431885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181224,2018-12-24,1.7275769710540771,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181225,2018-12-25,2.8074889183044434,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181226,2018-12-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181227,2018-12-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181228,2018-12-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181229,2018-12-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181230,2018-12-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181231,2018-12-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101,2019-01-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102,2019-01-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103,2019-01-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104,2019-01-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105,2019-01-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106,2019-01-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190107,2019-01-07,26.4648380279541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190108,2019-01-08,26.4648380279541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190109,2019-01-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190110,2019-01-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190111,2019-01-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190112,2019-01-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190113,2019-01-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190114,2019-01-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190115,2019-01-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190116,2019-01-16,5.119940280914307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190117,2019-01-17,5.119940280914307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190118,2019-01-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190119,2019-01-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120,2019-01-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121,2019-01-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122,2019-01-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123,2019-01-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124,2019-01-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125,2019-01-25,4.18210506439209,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126,2019-01-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127,2019-01-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128,2019-01-28,20.42695426940918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129,2019-01-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130,2019-01-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131,2019-01-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201,2019-02-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202,2019-02-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190203,2019-02-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190204,2019-02-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190205,2019-02-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190206,2019-02-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190207,2019-02-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190208,2019-02-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190209,2019-02-09,8.13122844696045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190210,2019-02-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190211,2019-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190212,2019-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190213,2019-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190214,2019-02-14,22.060867309570312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190215,2019-02-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190216,2019-02-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190217,2019-02-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190218,2019-02-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190219,2019-02-19,10.378026008605957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190220,2019-02-20,10.378026008605957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190221,2019-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190222,2019-02-22,14.946390151977539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190223,2019-02-23,14.946390151977539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190224,2019-02-24,7.4731950759887695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190225,2019-02-25,14.946390151977539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190226,2019-02-26,12.295467376708984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190227,2019-02-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190228,2019-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190301,2019-03-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190302,2019-03-02,4.977925777435303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190303,2019-03-03,4.977925777435303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190304,2019-03-04,4.977925777435303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190305,2019-03-05,14.933777809143066,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190306,2019-03-06,4.478577613830566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190307,2019-03-07,4.478577613830566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190308,2019-03-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190309,2019-03-09,4.478577613830566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190310,2019-03-10,13.435731887817383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190311,2019-03-11,3.4487998485565186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190312,2019-03-12,6.897599697113037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190313,2019-03-13,3.4487998485565186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190314,2019-03-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190315,2019-03-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190316,2019-03-16,19.23133659362793,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190317,2019-03-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190318,2019-03-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190319,2019-03-19,9.615668296813965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190320,2019-03-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190321,2019-03-21,5.124547004699707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190322,2019-03-22,10.249094009399414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323,2019-03-23,5.124547004699707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190324,2019-03-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190325,2019-03-25,5.124547004699707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190326,2019-03-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190327,2019-03-27,7.774760723114014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190328,2019-03-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190329,2019-03-29,15.549521446228027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190330,2019-03-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190331,2019-03-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190401,2019-04-01,44.26884078979492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190402,2019-04-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190403,2019-04-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190404,2019-04-04,29.51255989074707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190405,2019-04-05,14.756279945373535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190406,2019-04-06,13.063190460205078,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190407,2019-04-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190408,2019-04-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190409,2019-04-09,26.126380920410156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190410,2019-04-10,26.126380920410156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190411,2019-04-11,5.8087077140808105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190412,2019-04-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190413,2019-04-13,11.617415428161621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190414,2019-04-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190415,2019-04-15,17.426122665405273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190416,2019-04-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190417,2019-04-17,20.013689041137695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190418,2019-04-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419,2019-04-19,30.020532608032227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190420,2019-04-20,10.006844520568848,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421,2019-04-21,12.044702529907227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422,2019-04-22,20.43954086303711,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423,2019-04-23,4.654082775115967,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424,2019-04-24,9.027128219604492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425,2019-04-25,3.311169385910034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426,2019-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427,2019-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428,2019-04-28,8.239255905151367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429,2019-04-29,8.239255905151367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430,2019-04-30,2.7464189529418945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501,2019-05-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502,2019-05-02,5.762257099151611,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503,2019-05-03,5.762257099151611,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504,2019-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505,2019-05-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506,2019-05-06,22.95122528076172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507,2019-05-07,11.47561264038086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508,2019-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190509,2019-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510,2019-05-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511,2019-05-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512,2019-05-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513,2019-05-13,13.828378677368164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514,2019-05-14,13.828378677368164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515,2019-05-15,6.914189338684082,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516,2019-05-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517,2019-05-17,26.593318939208984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518,2019-05-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519,2019-05-19,8.864439010620117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520,2019-05-20,26.593318939208984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521,2019-05-21,9.5018949508667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522,2019-05-22,9.5018949508667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523,2019-05-23,9.5018949508667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524,2019-05-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525,2019-05-25,9.5018949508667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526,2019-05-26,7.227541923522949,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527,2019-05-27,28.910167694091797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190528,2019-05-28,21.682626724243164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529,2019-05-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190530,2019-05-30,21.682626724243164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190531,2019-05-31,14.455083847045898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190601,2019-06-01,3.891613245010376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190602,2019-06-02,7.783226490020752,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190603,2019-06-03,3.891613245010376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190604,2019-06-04,3.891613245010376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190605,2019-06-05,11.67483901977539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190606,2019-06-06,7.459532260894775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190607,2019-06-07,14.91906452178955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190608,2019-06-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190609,2019-06-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190610,2019-06-10,14.91906452178955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190611,2019-06-11,8.351268768310547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190612,2019-06-12,6.071850776672363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190613,2019-06-13,3.9135866165161133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190614,2019-06-14,3.5836894512176514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190615,2019-06-15,7.242764472961426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190616,2019-06-16,2.4387919902801514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190617,2019-06-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190618,2019-06-18,2.4387919902801514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190619,2019-06-19,7.316376209259033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190620,2019-06-20,2.4387919902801514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190621,2019-06-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190622,2019-06-22,5.618180751800537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190623,2019-06-23,5.618180751800537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190624,2019-06-24,2.8090903759002686,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190625,2019-06-25,5.618180751800537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190626,2019-06-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190627,2019-06-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190628,2019-06-28,19.84378433227539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190629,2019-06-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190630,2019-06-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190701,2019-07-01,16.358322143554688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190702,2019-07-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190703,2019-07-03,8.179161071777344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190704,2019-07-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190705,2019-07-05,16.358322143554688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190706,2019-07-06,6.432928085327148,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707,2019-07-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190708,2019-07-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190709,2019-07-09,3.216464042663574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190710,2019-07-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190711,2019-07-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190712,2019-07-12,8.924800872802734,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190713,2019-07-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190714,2019-07-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190715,2019-07-15,17.84960174560547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190716,2019-07-16,3.3999955654144287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190717,2019-07-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190718,2019-07-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190719,2019-07-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190720,2019-07-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190721,2019-07-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190722,2019-07-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190723,2019-07-23,9.306478500366211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190724,2019-07-24,13.959716796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190725,2019-07-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190726,2019-07-26,7.462292671203613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190727,2019-07-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190728,2019-07-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190729,2019-07-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190730,2019-07-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190731,2019-07-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190801,2019-08-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190802,2019-08-02,8.735186576843262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190803,2019-08-03,8.735186576843262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190804,2019-08-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190805,2019-08-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190806,2019-08-06,2.20231032371521,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190807,2019-08-07,2.20231032371521,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190808,2019-08-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190809,2019-08-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190810,2019-08-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
